date,klci_actual,klci_predicted,usd_myr_actual,usd_myr_predicted,klci_pct_change,usdmyr_pct_change,economic_pressure_score
2026-01-27,1730.8900146484377,1765.1990425175243,3.9165000915527344,3.9920704139174608,0.019821610604215705,0.01929537101957932,-0.655980824938931
2026-01-28,1740.8800048828125,1738.9198488144973,3.9249999523162846,3.968669400836547,-0.0011259570233544893,0.011125974280456054,-0.12626546800001415
2026-01-29,1748.260009765625,1735.7066133954065,3.9625000953674316,3.9511956879956505,-0.0071805087916536,-0.002852847217593051,0.1822808605592003
2026-01-30,1742.8199462890625,1744.4577691308293,3.9300000667572026,3.9469742743287815,0.0009397544739226734,0.0043191367132939884,-0.07664964038568375
2026-02-03,1731.0200195312498,1745.7459862149988,3.929500102996826,3.946694844775138,0.008507103625373841,0.004375808964910957,-0.22928206146826807
2026-02-04,1732.8299560546873,1735.2050876205683,3.945800065994263,3.9486840173823627,0.0013706662662323354,0.0007308914136208028,-0.0372879758425414
2026-02-05,1751.3000488281248,1731.4796171181295,3.944999933242798,3.9526866033309607,-0.011317553336024903,0.001948458863938271,0.2010695551577073
2026-02-06,1747.5400390625,1746.6896937017298,3.9249999523162846,3.9542596066069113,-0.0004865956383044691,0.007454689081807385,-0.08997626158150389
2026-02-09,1756.3900146484375,1751.7751658638006,3.920000076293945,3.9512209203961963,-0.002627462434965306,0.0079645008914817,-0.05383095112232672
2026-02-10,1750.8499755859373,1756.2653454107347,3.9124999046325675,3.9441117741812666,0.003092994774143958,0.008079711263703621,-0.1701800974181165
2026-02-11,1739.5400390625,1753.7844092867015,3.900000095367432,3.935907718078895,0.00818858428339383,0.009207082521386393,-0.2875308448843314
2026-02-12,1741.260009765625,1743.5446596684121,3.9049999713897705,3.9278413934205507,0.0013120670606193035,0.005849275850993428,-0.10459474858574752
2026-02-13,1752.1099853515625,1740.4413758340595,3.9024999141693124,3.921728431193984,-0.006659747170587401,0.0049272306079639035,0.06773364807210876
2026-02-16,1752.8299560546873,1749.634310675792,3.9063000679016113,3.91639833449527,-0.0018231348499361088,0.002585123113464107,0.0020013357295407762
2026-02-19,1757.97998046875,1754.2654424373611,3.9005000591278085,3.9136510880201176,-0.0021129580954604697,0.0033716263794262903,-0.0027052467650649464
2026-02-20,1754.010009765625,1758.0318176670405,3.8884999752044687,3.911691665404803,0.002292921864199006,0.005964173935507076,-0.12581748614540933
2026-02-23,1747.81005859375,1756.5449147276229,3.891299962997437,3.9089767031801306,0.004997600334730169,0.004542631087498419,-0.1610795503689171
2026-02-24,1740.93994140625,1750.1154646081266,3.8884999752044687,3.907079865732982,0.005270442123618003,0.004778163982767291,-0.1697067710143577
2026-02-25,1716.6099853515625,1742.7739920612873,3.881999969482422,3.905775493865463,0.015241672210339872,0.0061245555306408276,-0.3878404318574121
2026-02-26,1700.2099609375,1723.375408294152,3.888799905776977,3.9056711485234676,0.013625050957752642,0.004338418832356892,-0.331497276020135
2026-02-27,1711.949951171875,1703.6895654434918,3.9240000247955322,3.907435102673418,-0.004825132722325641,-0.004221437822997254,0.15332068919132066
2026-03-02,1698.219970703125,1706.4072336503739,3.94350004196167,3.9135130260206243,0.004821085070539512,-0.007604162703680035,0.004984436299139987
2026-03-03,1713.199951171875,1702.0615089866476,3.938499927520752,3.926176054984524,-0.0065015424367765185,-0.0031290777613358443,0.1723501364752195
2026-03-04,1718.0600585937498,1710.0651066754142,3.947499990463257,3.9372485612327925,-0.004653476389457261,-0.002596942179919104,0.12814021575523854
2026-03-05,1674.1700439453125,1718.7512013486119,3.94350004196167,3.9462282106427726,0.026628810833480437,0.0006918140362807234,-0.5436876179837224
2026-03-06,1701.6800537109375,1689.0314611142892,3.960500001907349,3.956283487538031,-0.007433002795716448,-0.001064641930889434,0.16342254368445697
2026-03-09,1708.7800292968748,1691.9586855271625,3.9214999675750732,3.9631431745615378,-0.009844066223452921,0.010619203705416655,0.05548453615209361
2026-03-10,1711.0100097656248,1708.9457021122287,3.913500070571899,3.9591815774906824,-0.001206484849073951,0.01167280084196033,-0.13196571865618756
2026-03-11,1698.8499755859375,1715.1759027286605,3.9240000247955322,3.9481421267889805,0.009609987566496066,0.006152421468118164,-0.27518725019555057
2026-03-12,1696.56005859375,1704.1898431410225,3.936000108718872,3.939166333859433,0.004497208636160333,0.0008044270968253757,-0.1010205234160473
2026-03-13,1710.989990234375,1696.386622250953,3.9279999732971187,3.9362572253912593,-0.008535039986658019,0.0021021517694180605,0.1431690689151594
2026-03-16,1729.81005859375,1706.8944266664546,3.9224998950958256,3.935011912766939,-0.013247484493138329,0.00318980701229767,0.22319366547131453
2026-03-17,1720.7099609375,1727.133610630495,3.9330000877380367,3.9325172106675557,0.0037331391337417467,-0.00012277575888860884,-0.07328013794865287
2026-03-18,1708.7600097656248,1725.9061467288118,3.9224998950958256,3.933584904821658,0.010034256926189887,0.0028260063791694114,-0.23919550392414748
2026-03-19,1716.6800537109375,1712.7549145759474,3.953999996185303,3.9360598837782566,-0.0022864709859622082,-0.00453720597479886,0.1065955069830187
2026-03-24,1710.8900146484373,1712.5129083599602,3.9619998931884775,3.9430471652115107,0.0009485669433031327,-0.004783626574435443,0.044966433440349944
2026-03-25,1712.6500244140625,1711.7461460269913,3.9914999008178715,3.9537174956432186,-0.0005277659616304171,-0.009465716175243092,0.13724125141056118
2026-03-26,1687.9000244140625,1711.1896243295048,4.017499923706055,3.969487966354692,0.013797973563942002,-0.011950705230399336,-0.11702293751239601
2026-03-27,1690.3599853515627,1693.214975988594,4.03000020980835,3.9927693183570345,0.001688983803315419,-0.009238434122336096,0.08971084418822137
2026-03-30,1708.9000244140623,1687.0834137400159,4.046500205993652,4.016562921146004,-0.012766464019173234,-0.007398315414220191,0.35520645615054997
2026-03-31,1698.300048828125,1702.6452065609917,4.024499893188477,4.035811386282063,0.0025585335970902145,0.0028106580677841092,-0.08895488743959415
2026-04-01,1695.5,1704.2775708975748,4.035999774932861,4.045628883612352,0.005176980771203086,0.002385805058586954,-0.1358218056225855
2026-04-02,1680.8299560546875,1697.7939300665964,4.028500080108643,4.049897897266277,0.01009261760881955,0.005311608969127107,-0.2736235900436561
2026-04-03,1676.8599853515625,1685.1719632132442,4.025000095367432,4.0504849637733,0.0049568705403504965,0.006331644174418874,-0.1841987120827128
2026-04-06,1696.31005859375,1677.8634238031007,4.028500080108643,4.048221760685038,-0.01087456547062021,0.004895539328340765,0.15274765974236196
2026-04-07,1686.2399902343748,1691.0630491470508,3.9765000343322754,4.0431274602185,0.0028602446511814083,0.01675529367810314,-0.28158623310153896
2026-04-08,1691.3100585937498,1693.3803663621218,3.9804999828338623,4.029791199956193,0.0012240852928488903,0.012383172298681628,-0.19025105730848285
2026-04-09,1680.52001953125,1692.8090690397364,3.977499961853027,4.014242972702803,0.007312646898377454,0.009237714947119302,-0.27036093040304093
2026-04-10,1688.1199951171875,1684.8019284218387,3.973000049591065,4.001825436264738,-0.001965539597271594,0.0072553199883902235,-0.05762683854663042
2026-04-13,1683.4200439453125,1686.5037824820608,3.9425001144409175,3.9921522814877908,0.001831829523379799,0.01259408132037921,-0.20527019569415852
2026-04-14,1689.7099609375,1686.9623502411848,3.952500104904175,3.9811201030063335,-0.0016260842155364486,0.007240986044920679,-0.06424780923086068
2026-04-15,1695.2099609375,1689.54458192992,3.951499938964844,3.972026632331009,-0.0033419925189956223,0.005194658657021777,-0.0024307023477051167
2026-04-16,1702.3000488281248,1694.8295048978468,3.950000047683716,3.9653288073005233,-0.004388500097512599,0.0038806985903193252,0.03615284555629942
2026-04-17,1715.3299560546875,1701.882671586645,3.944999933242798,3.9607611918759464,-0.007839473927786816,0.003995249404273831,0.10388006843955956
2026-04-20,1710.3900146484375,1713.6194698050456,3.952500104904175,3.956529200434176,0.0018881396225128699,0.001019378981167411,-0.05153339165754907
2026-04-21,1721.6999511718748,1713.4587899168398,3.9549999237060556,3.956004719095319,-0.004786641975232457,0.00025405699333662623,0.09266707302526933
2026-04-22,1720.3399658203125,1718.969131750731,3.960999965667724,3.9572720687506835,-0.0007968390532203609,-0.0009411504542672333,0.028584675109086306
2026-04-23,1717.27001953125,1721.0972243417561,3.9625000953674316,3.96116722417294,0.0022286563947298333,-0.0003363712712713956,-0.0402278138608795
2026-04-24,1729.5999755859375,1718.3903862250588,3.9507999420166016,3.966550650486781,-0.006481030017985056,0.003986713754516244,0.07673075993987445
2026-04-27,1720.4200439453125,1726.5880800654265,3.950000047683716,3.967915293634207,0.003585191966241765,0.004535505249169935,-0.13263764607737577
2026-04-28,1722.0200195312502,1724.2708433714722,3.950299978256225,3.9675926714997165,0.0013070834338120402,0.0043775645745072886,-0.0848035611082442
2026-04-29,1739.7700195312502,1722.001919347487,3.967499971389771,3.965970525644537,-0.010212901696369315,-0.0003854935743574618,0.2101273289816716
2026-04-30,1747.4300537109375,1734.6052053017845,3.950500011444092,3.96543634801202,-0.007339262811645849,0.003780872427454652,0.09670931514114463
2026-05-04,1756.8699951171875,1747.5063388664419,3.9600000381469727,3.963099651425225,-0.005329737702146286,0.0007827306182812029,0.09649328721094175
2026-05-05,1758.8499755859375,1756.2285069998832,3.9224998950958256,3.9618457443587975,-0.0014904446783080669,0.010030809513128286,-0.10429726335703769
2026-05-06,1748.06005859375,1760.6258054388015,3.9075000286102295,3.955437706286546,0.007188395377650935,0.012268119597011592,-0.30841338058512946
2026-05-07,1745.31005859375,1752.7450427134315,3.9165000915527344,3.9456879728267187,0.004259978955070095,0.00745254196136441,-0.1852096934578218
2026-05-08,1750.56005859375,1745.5407378887464,3.920000076293945,3.937325690841448,-0.002867265638995361,0.004419799543443673,-0.0015908699266790993
2026-05-11,1746.31005859375,1748.2955263303882,3.93149995803833,3.931592536844932,0.0011369502952053045,2.3547960724876366e-05,-0.023133277487336897
2026-05-12,1745.5799560546875,1747.418007201515,3.9279999732971187,3.9315039479801333,0.0010529744801731822,0.0008920505872797545,-0.03306828196827984
2026-05-13,1740.219970703125,1745.9739414961366,3.928999900817871,3.9342292676093966,0.0033064617633865837,0.0013309663842030043,-0.08416761102586776
2026-05-14,1727.7099609375,1741.9598833117486,3.9470999240875253,3.9383493109334613,0.00824786723259745,-0.002216972795814622,-0.13586932841657653
2026-05-15,1727.27001953125,1730.6737617830438,3.9732000827789298,3.946329580985577,0.0019705907086359988,-0.006762936986188496,0.050937489978534145
2026-05-18,1717.68994140625,1725.6275034047646,3.975500106811523,3.9590278691991476,0.004621067986237529,-0.00414343784927895,-0.03730501254069385
2026-05-19,1708.3599853515627,1719.695311440926,3.966700077056885,3.973066008900219,0.006635209315693796,0.001604843249973419,-0.15463886900097037
2026-05-20,1712.6700439453125,1711.4887602777305,3.9591000080108643,3.9832786301971344,-0.0006897321943348506,0.0061071006383640065,-0.06786894703258614
2026-05-21,1708.5000000000002,1712.375861419481,3.965399980545044,3.9857695860012403,0.002268575604027375,0.005136835011886133,-0.11425925509115571
2026-05-22,1699.02001953125,1711.156006763318,3.9500999450683594,3.984373319714266,0.007142933627948756,0.008676584168128786,-0.25944703765854765
2026-05-25,1684.9300537109375,1703.5784060420044,3.9651000499725346,3.9792454127753847,0.011067730847340078,0.0035674668040086505,-0.2698575535173923
2026-05-26,1683.0699462890625,1689.2740309780927,3.9758999347686763,3.977033886524922,0.0036861716310182765,0.0002852063117407452,-0.07779622479168276
2026-05-28,1683.0699462890625,1682.7091443404495,3.967999935150146,3.9788676980632833,-0.0002143713334128119,0.002738851585370821,-0.03234286096882714
